,Player,Club,POS,GP,GS,MINS,G,A,SHTS,SOG,GWG,HmG,RdG,Gp90,SCpct,Year,Season,GWA,HmA,RdA,Ap90,SOGpct,FC,FS,OFF,YC,RC,PKG,PKA,Last Name,First Name,Club_Dup,First Name_Dup,Player_Dup,POS_Dup,Base Salary,Guaranteed Compensation,Date
6715,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Ebobisse,,,Jeremy,Jeremy Ebobisse,F,53000.0,96000.04,2016-09-15
6716,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Gargan,,,Dan,Dan Gargan,D,145000.0,145000.0,2016-09-15
6717,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Gargan,,Unassigned,Dan,Dan Gargan,D,145000.0,145000.0,2016-05-15
6718,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Moore,,,Luke,Luke Moore,F,115000.0,137500.0,2016-09-15
6719,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Moore,,Unassigned,Luke,Luke Moore,F,115000.0,137500.0,2016-05-15
6720,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Tshuma,,,Schillo,Schillo Tshuma,F,82000.0,119999.96,2016-09-15
6721,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Tshuma,,Unassigned,Schillo,Schillo Tshuma,F,82000.0,119999.96,2016-05-15
6722,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Burgos,,ATL,Efrain,Efrain Burgos,M,62508.0,62508.0,2016-05-15
6723,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,McCann,,ATL,Chris,Chris McCann,M,62508.0,90508.0,2016-09-15
6724,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Oblitey Otoo,,ATL,Jeffrey,Jeffrey Oblitey Otoo,M,51504.0,51504.0,2016-05-15
6725,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Oblitey Otoo,,ATL,Jeffrey,Jeffrey Oblitey Otoo,M-F,51504.0,51504.0,2016-09-15
6726,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Villalba,,ATL,Hector,Hector Villalba,F,62508.0,170258.0,2016-09-15
6727,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,De Leeuw,,CHI,Michael,Michael De Leeuw,F,450000.0,514212.5,2016-09-15
6728,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Junior,,CHI,Gilberto,Gilberto Junior,F,1145000.0,1145000.0,2016-05-15
6729,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Sjoberg,,COL,Axel,Axel Sjoberg,D,66000.0,81000.0,2016-05-15
6730,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Alves Dos Santos,,DAL,Getterson,Getterson Alves Dos Santos,F,144000.0,174500.0,2016-09-15
6731,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Ortiz,,DAL,Juan Esteban,Juan Esteban Ortiz,M,160000.0,204500.0,2016-05-15
6732,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Arnaud,,DC,Davy,Davy Arnaud,M,212500.0,212500.0,2016-09-15
6733,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Iniguez,,HOU,Agustin,Agustin Iniguez,D,132000.0,132000.0,2016-05-15
6734,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Mateos Rocha,,HOU,David,David Mateos Rocha,M,100000.0,100000.0,2016-05-15
6735,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Monteiro de Lima,,HOU,Alex,Alex Monteiro de Lima,M,152000.0,152000.0,2016-05-15
6736,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Anor,,KC,Bernardo,Bernardo Anor,M,132624.0,132624.0,2016-05-15
6737,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Coelho,,KC,Nuno,Nuno Coelho,D,275000.0,375000.0,2016-05-15
6738,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Palmer-Brown,,KC,Erik,Erik Palmer-Brown,D,65000.0,65500.0,2016-05-15
6739,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Rubio Kostner,,KC,Diego,Diego Rubio Kostner,F,300000.0,333000.0,2016-05-15
6740,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Da Silva,,LA,Leonardo,Leonardo Da Silva,D,160000.0,165000.0,2016-09-15
6741,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Dos Santos,,LA,Giovani,Giovani Dos Santos,F,2500000.0,4250000.0,2016-05-15
6742,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Jamieson,,LA,Bradford,Bradford Jamieson,F,63000.0,63000.0,2016-05-15
6743,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Ribeiro Da Silva,,LA,Leonardo,Leonardo Ribeiro Da Silva,D,160000.0,165000.0,2016-05-15
6744,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Bitolo,,MTL,Ambroise,Ambroise Bitolo,D,100000.0,100000.0,2016-09-15
6745,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Cande,,NE,Mamadu,Mamadu Cande,D,75000.0,82287.5,2016-05-15
6746,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Cropper,,NE,Cody,Cody Cropper,F,62508.0,62508.0,2016-09-15
6747,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Goncalves,,NE,Jose,Jose Goncalves,D,450000.0,479375.0,2016-05-15
6748,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Hollinger,,NE,Femi,Femi Hollinger,F,51500.0,51500.04,2016-05-15
6749,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Brilliant,,NYCFC,Frederic,Frederic Brilliant,D,260000.0,299666.67,2016-09-15
6750,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Etienne,,NYRB,Derrick,Derrick Etienne,M,51500.0,56500.0,2016-05-15
6751,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Martins,,NYRB,Felipe,Felipe Martins,M,250000.0,280000.0,2016-05-15
6752,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Veron,,NYRB,Gonzalo,Gonzalo Veron,M-F,500000.0,500000.0,2016-09-15
6753,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Veron,,NYRB,Gonzalo,Gonzalo Veron,M/F,500000.0,500000.0,2016-05-15
6754,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Ceren,,ORL,Darwin,Darwin Ceren,M,150000.0,174375.0,2016-05-15
6755,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Ceren,,SJ,Darwin,Darwin Ceren,M,150000.0,199375.0,2016-09-15
6756,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Kaka,,ORL,,Kaka,M,6660000.0,7167500.0,2016-05-15
6757,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Perez,,ORL,Matias,Matias Perez,F,250000.0,250000.0,2016-09-15
6758,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Perez,,VAN,Blas,Blas Perez,F,215000.0,215000.0,2016-05-15
6759,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Ramajo,,ORL,David Mateos,David Mateos Ramajo,D,420000.0,453333.33,2016-09-15
6760,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Rochez,,ORL,Bryan,Bryan Rochez,F,180000.0,259500.0,2016-05-15
6761,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Alves Macedo,,PHI,Fabinho,Fabinho Alves Macedo,D,142000.0,142000.0,2016-05-15
6762,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Fabinho,,PHI,Fabinho,Fabinho Fabinho,D,142008.0,150008.0,2016-09-15
6763,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Ilsinho,,PHI,,Ilsinho,M,430000.0,478333.33,2016-05-15
6764,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Ilsinho,,PHI,Ilsinho,Ilsinho Ilsinho,M,430000.0,478333.33,2016-09-15
6765,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Lahoud,,PHI,Michael,Michael Lahoud,M,110000.0,115637.5,2016-05-15
6766,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Andriuskevicius,,POR,Vytautas,Vytautas Andriuskevicius,D,184992.0,204992.0,2016-09-15
6767,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Baez Benitez,,RSL,Pedro,Pedro Baez Benitez,F,62500.0,94324.96,2016-09-15
6768,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Saucedo,,RSL,Sebastian,Sebastian Saucedo,M,62500.0,73000.0,2016-05-15
6769,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Sunday,,RSL,Stephen,Stephen Sunday,M,220000.0,233000.0,2016-05-15
6770,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Lowe,,SEA,Damion,Damion Lowe,D,66413.0,77412.5,2016-05-15
6771,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Ockford,,SEA,Jimmy,Jimmy Ockford,D,63000.0,63000.0,2016-05-15
6772,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Barrera,,SJ,Leandro,Leandro Barrera,F,75000.0,75000.0,2016-09-15
6773,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Barrera,,SJ,Leandro,Leandro Barrera,M,75000.0,75000.0,2016-05-15
6774,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Bernardez,,SJ,Victor,Victor Bernardez,D,210000.0,251600.0,2016-05-15
6775,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Nyassi,,SJ,Sanna,Sanna Nyassi,M,135000.0,141250.0,2016-09-15
6776,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Nyassi,,Unassigned,Sanna,Sanna Nyassi,M,135000.0,141250.0,2016-05-15
6777,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Perez Garcia,,SJ,Matias,Matias Perez Garcia,M,250000.0,250000.0,2016-05-15
6778,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,Bolanos,,VAN,Christian,Christian Bolanos,M,250000.0,253500.0,2016-05-15
6779,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,David,,,Mateos Ramajo,Mateos Ramajo David,D,420000.0,453333.33,2017-04-15
6780,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Oblitey Otoo,,ATL,Jeffrey,Jeffrey Oblitey Otoo,M-F,53000.0,53000.0,2017-04-15
6781,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Rochez,,ATL,Bryan,Bryan Rochez,F,200000.0,279500.0,2017-04-15
6782,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,De Leeuw,,CHI,Michael,Michael De Leeuw,F,500000.0,564212.5,2017-04-15
6783,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Juninho,,CHI,,Juninho,M,700008.0,716674.67,2017-04-15
6784,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,De Lima Junior,,CLB,Artur,Artur De Lima Junior,M,80004.0,99879.0,2017-04-15
6785,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Saravia,,CLB,Rodrigo,Rodrigo Saravia,M,65625.0,65625.0,2017-04-15
6786,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Da Fonte,,COL,Mike,Mike Da Fonte,D,65004.0,65004.0,2017-04-15
6787,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Sjoberg,,COL,Axel,Axel Sjoberg,D,108350.0,123350.0,2017-04-15
6788,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Ortiz,,DC,Jose Guillermo,Jose Guillermo Ortiz,F,129996.0,137621.0,2017-04-15
6789,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Cabezas,,HOU,Juan David,Juan David Cabezas,M,243000.0,267000.0,2017-04-15
6790,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Iniguez,,HOU,Agustin,Agustin Iniguez,D,143000.0,143000.0,2017-04-15
6791,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Monteiro de Lima,,HOU,Alex,Alex Monteiro de Lima,M,170000.0,170000.0,2017-04-15
6792,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Rubio Kostner,,KC,Diego,Diego Rubio Kostner,F,202000.0,218875.0,2017-04-15
6793,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Dos Santos,,LA,Giovani,Giovani Dos Santos,F,3750000.0,5500000.0,2017-04-15
6794,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Dos Santos,,LA,Jonathan,Jonathan Dos Santos,M,2000000.04,2000000.04,2017-09-15
6795,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Jamieson,,LA,Bradford,Bradford Jamieson,F,66150.0,66150.0,2017-04-15
6796,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Van Anholt,,LA,Pele,Pele Van Anholt,D,216000.0,216000.0,2017-09-15
6797,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Etim,,LAFC,Monday Bassey,Monday Bassey Etim,M,53004.0,53004.0,2017-04-15
6798,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Pacheco,,LAFC,Rodrigo,Rodrigo Pacheco,F,99999.96,99999.96,2017-09-15
6799,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Anor,,MNUFC,Bernardo,Bernardo Anor,M,105000.0,105000.0,2017-04-15
6800,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,De Villardi,,MNUFC,Thomas,Thomas De Villardi,D,53004.0,53004.0,2017-04-15
6801,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Ibson,,MNUFC,,Ibson,M,200004.0,210337.4,2017-04-15
6802,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Beland Goyette,,MTL,Louis,Louis Beland Goyette,M,53000.0,54250.0,2017-09-15
6803,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Beland-Goyette,,MTL,Louis,Louis Beland-Goyette,M,53000.0,54250.0,2017-04-15
6804,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Bitolo,,MTL,Ambroise,Ambroise Bitolo,D,100000.0,100000.0,2017-04-15
6805,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Bitolo Oyongo,,MTL,Ambroise,Ambroise Bitolo Oyongo,D,100000.0,100000.0,2017-09-15
6806,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Depuy,,MTL,Nick,Nick Depuy,F,65000.04,72500.04,2017-04-15
6807,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Tabla,,MTL,Ballou Jean-Yves,Ballou Jean-Yves Tabla,M,70000.0,78999.8,2017-04-15
6808,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Cropper,,NE,Cody,Cody Cropper,F,65625.0,65625.0,2017-04-15
6809,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Mlinar,,NE,Antonio Delamea,Antonio Delamea Mlinar,D,400008.0,400008.0,2017-04-15
6810,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Brilliant,,NYCFC,Frederic,Frederic Brilliant,D,280000.0,319666.67,2017-04-15
6811,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Diskerud,,NYCFC,Mix,Mix Diskerud,M,772669.0,772669.0,2017-04-15
6812,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Mena,,NYCFC,Jefferson,Jefferson Mena,D,250000.0,261400.0,2017-04-15
6813,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Abang,,NYRB,Anatole,Anatole Abang,F,65625.0,65625.0,2017-04-15
6814,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Etienne,,NYRB,Derrick,Derrick Etienne,M,53000.0,58000.0,2017-04-15
6815,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Martins,,NYRB,Felipe,Felipe Martins,M,275000.0,305000.0,2017-04-15
6816,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Murillo,,NYRB,Michael,Michael Murillo,D,65004.0,73754.0,2017-04-15
6817,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,N'dam,,NYRB,Hassan,Hassan N'dam,D,53004.0,53004.0,2017-04-15
6818,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Veron,,NYRB,Gonzalo,Gonzalo Veron,M-F,500000.0,500000.0,2017-04-15
6819,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Giro,,ORL,Victor,Victor Giro,D-M,80004.0,85316.5,2017-04-15
6820,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Kaka,,ORL,,Kaka,M,6660000.0,7167500.0,2017-04-15
6821,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Sane,,ORL,Moussa,Moussa Sane,F,53004.0,53004.0,2017-04-15
6822,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Fabinho,,PHI,,Fabinho,D,159759.0,167759.0,2017-09-15
6823,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Fabinho,,PHI,Fabinho,Fabinho Fabinho,D,159759.0,167759.0,2017-04-15
6824,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Fontana,,PHI,Anthony,Anthony Fontana,M,53004.0,61421.6,2017-09-15
6825,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Ilsinho,,PHI,,Ilsinho,M,470000.0,518333.33,2017-04-15
6826,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Andriuskevicius,,POR,Vytautas,Vytautas Andriuskevicius,D,222500.0,244375.0,2017-04-15
6827,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Melano,,POR,Lucas,Lucas Melano,F,790000.0,1010000.0,2017-04-15
6828,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Sunday,,RSL,Stephen,Stephen Sunday,M,240000.0,253000.0,2017-04-15
6829,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Barrera,,SJ,Leandro,Leandro Barrera,F,100000.0,100000.0,2017-04-15
6830,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Bernardez,,SJ,Victor,Victor Bernardez,D,225000.0,266600.0,2017-04-15
6831,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Ceren,,SJ,Darwin,Darwin Ceren,M,200000.0,249375.0,2017-04-15
6832,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Urena,,SJ,Marco,Marco Urena,F,275004.0,289420.67,2017-04-15
6833,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Bolanos,,VAN,Christian,Christian Bolanos,M,250000.0,253500.0,2017-04-15
6834,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Flores,,VAN,Deybi,Deybi Flores,M,66000.0,71885.0,2017-04-15
6835,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,Froese,,VAN,Kianz,Kianz Froese,M,69300.0,73800.0,2017-04-15
